time,active_events
233.100,0
233.200,0
233.300,0
233.400,0
233.500,0
233.600,0
233.700,0
233.800,0
233.900,0
234.000,0
234.100,0
234.200,0
234.300,0
234.400,0
234.500,0
234.600,0
234.700,0
234.800,0
234.900,0
235.000,0
235.100,0
235.200,0
235.300,0
235.400,0
235.500,0
235.600,0
235.700,0
235.800,0
235.900,0
236.000,0
236.100,0
236.200,0
236.300,0
236.400,0
236.500,0
236.600,0
236.700,0
236.800,0
236.900,0
237.000,0
237.100,0
237.200,0
237.300,0
237.400,0
237.500,0
237.600,0
237.700,0
237.800,0
237.900,0
238.000,0
238.100,0
238.200,0
238.300,0
238.400,0
238.500,0
238.600,0
238.700,0
238.800,0
238.900,0
239.000,0
239.100,0
239.200,0
239.300,0
239.400,0
239.500,0
239.600,0
239.700,0
239.800,0
239.900,0
240.000,0
240.100,0
240.200,0
240.300,0
240.400,0
240.500,0
240.600,0
240.700,0
240.800,0
240.900,0
241.000,0
241.100,0
241.200,0
241.300,0
241.400,0
241.500,0
241.600,0
241.700,0
241.800,0
241.900,0
242.000,0
242.100,0
242.200,0
242.300,0
242.400,0
242.500,0
242.600,0
242.700,0
242.800,0
242.900,0
243.000,0
243.100,0
243.200,0
243.300,0
243.400,0
243.500,0
243.600,0
243.700,0
243.800,0
243.900,0
244.000,0
244.100,0
244.200,0
244.300,0
244.400,0
244.500,0
244.600,0
244.700,0
244.800,0
244.900,0
245.000,0
245.100,0
245.200,0
245.300,0
245.400,0
245.500,0
245.600,0
245.700,0
245.800,0
245.900,0
246.000,0
246.100,0
246.200,0
246.300,0
246.400,0
246.500,0
246.600,0
246.700,0
246.800,0
246.900,0
247.000,0
247.100,0
247.200,0
247.300,0
247.400,0
247.500,0
247.600,0
247.700,0
247.800,0
247.900,0
248.000,0
248.100,0
248.200,0
248.300,0
248.400,0
248.500,0
248.600,0
248.700,0
248.800,0
248.900,0
249.000,0
249.100,0
249.200,0
249.300,0
249.400,0
249.500,0
249.600,0
249.700,0
249.800,0
249.900,0
250.000,0
250.100,0
250.200,0
250.300,0
250.400,0
250.500,0
250.600,0
250.700,0
250.800,0
250.900,0
251.000,0
251.100,0
251.200,0
251.300,0
251.400,0
251.500,0
251.600,0
251.700,0
251.800,0
251.900,0
252.000,0
252.100,0
252.200,0
252.300,0
252.400,0
252.500,0
252.600,0
252.700,0
252.800,0
252.900,0
253.000,0
253.100,0
253.200,0
253.300,0
253.400,0
253.500,0
253.600,0
253.700,0
253.800,0
253.900,0
254.000,0
254.100,0
254.200,0
254.300,0
254.400,0
254.500,0
254.600,0
254.700,0
254.800,0
254.900,0
255.000,0
255.100,0
255.200,0
255.300,0
255.400,0
255.500,0
255.600,0
255.700,0
255.800,0
255.900,0
256.000,0
256.100,0
256.200,0
256.300,0
256.400,0
256.500,0
256.600,0
256.700,0
256.800,0
256.900,0
257.000,0
257.100,0
257.200,0
257.300,0
257.400,0
257.500,0
257.600,0
257.700,0
257.800,0
257.900,0
258.000,0
258.100,0
258.200,0
258.300,0
258.400,0
258.500,0
258.600,0
258.700,0
258.800,0
258.900,0
259.000,0
259.100,0
259.200,0
259.300,0
259.400,0
259.500,0
259.600,0
259.700,0
259.800,0
259.900,0
260.000,0
260.100,0
260.200,0
260.300,0
260.400,0
260.500,0
260.600,0
260.700,0
260.800,0
260.900,0
261.000,0
261.100,0
261.200,0
261.300,0
261.400,0
261.500,0
261.600,0
261.700,0
261.800,0
261.900,0
262.000,0
262.100,0
262.200,0
262.300,0
262.400,0
262.500,0
262.600,0
262.700,0
262.800,0
262.900,0
263.000,0
263.100,0
263.200,0
263.300,0
263.400,0
263.500,0
263.600,0
263.700,0
263.800,0
263.900,0
264.000,0
264.100,0
264.200,0
264.300,0
264.400,0
264.500,0
264.600,0
264.700,0
264.800,0
264.900,0
265.000,0
265.100,0
265.200,0
265.300,0
265.400,0
265.500,0
265.600,0
265.700,0
265.800,0
265.900,0
266.000,0
266.100,0
266.200,0
266.300,0
266.400,0
266.500,0
266.600,0
266.700,0
266.800,0
266.900,0
267.000,0
267.100,0
267.200,0
267.300,0
267.400,0
267.500,0
267.600,0
267.700,0
267.800,0
267.900,0
268.000,0
268.100,0
268.200,0
268.300,0
268.400,0
268.500,0
268.600,0
268.700,0
268.800,0
268.900,0
269.000,0
269.100,0
269.200,0
269.300,0
269.400,0
269.500,0
269.600,0
269.700,0
269.800,0
269.900,0
270.000,0
270.100,0
270.200,0
270.300,0
270.400,0
270.500,0
270.600,0
270.700,0
270.800,0
270.900,0
271.000,0
271.100,0
271.200,0
271.300,0
271.400,0
271.500,0
271.600,0
271.700,0
271.800,0
271.900,0
272.000,0
272.100,0
272.200,0
272.300,0
272.400,0
272.500,0
272.600,0
272.700,0
272.800,0
272.900,0
273.000,0
273.100,0
273.200,0
273.300,0
273.400,0
273.500,0
273.600,0
273.700,0
273.800,0
273.900,0
274.000,0
274.100,0
274.200,0
274.300,0
274.400,0
274.500,0
274.600,0
274.700,0
274.800,0
274.900,0
275.000,0
275.100,0
275.200,0
275.300,0
275.400,0
275.500,0
275.600,0
275.700,0
275.800,0
275.900,0
276.000,0
276.100,0
276.200,0
276.300,0
276.400,0
276.500,0
276.600,0
276.700,0
276.800,0
276.900,0
277.000,0
277.100,0
277.200,0
277.300,0
277.400,0
277.500,0
277.600,0
277.700,0
277.800,0
277.900,0
278.000,0
278.100,0
278.200,0
278.300,0
278.400,0
278.500,0
278.600,0
278.700,0
278.800,0
278.900,0
279.000,0
279.100,0
279.200,0
279.300,0
279.400,0
279.500,0
279.600,0
279.700,0
279.800,0
279.900,0
280.000,0
280.100,0
280.200,0
280.300,0
280.400,0
280.500,0
280.600,0
280.700,0
280.800,0
280.900,0
281.000,0
281.100,0
281.200,0
281.300,0
281.400,0
281.500,0
281.600,0
281.700,0
281.800,0
281.900,0
282.000,0
282.100,0
282.200,0
282.300,0
282.400,0
282.500,0
282.600,0
282.700,0
282.800,0
282.900,0
283.000,0
283.100,0
283.200,0
283.300,0
283.400,0
283.500,0
283.600,0
283.700,0
283.800,0
283.900,0
284.000,0
284.100,0
284.200,0
284.300,0
284.400,0
284.500,0
284.600,0
284.700,0
284.800,0
284.900,0
285.000,0
285.100,0
285.200,0
285.300,0
285.400,0
285.500,0
285.600,0
285.700,0
285.800,0
285.900,0
286.000,0
286.100,0
286.200,0
286.300,0
286.400,0
286.500,0
286.600,0
286.700,0
286.800,0
286.900,0
287.000,0
287.100,0
287.200,0
287.300,0
287.400,0
287.500,0
287.600,0
287.700,0
287.800,0
287.900,0
288.000,0
288.100,0
288.200,0
288.300,0
288.400,0
288.500,0
288.600,0
288.700,0
288.800,0
288.900,0
289.000,0
289.100,0
289.200,0
289.300,0
289.400,0
289.500,0
289.600,0
289.700,0
289.800,0
289.900,0
290.000,0
290.100,0
290.200,0
290.300,0
290.400,0
290.500,0
290.600,0
290.700,0
290.800,0
290.900,0
291.000,0
291.100,0
291.200,0
291.300,0
291.400,0
291.500,0
291.600,0
291.700,0
291.800,0
291.900,0
292.000,0
292.100,0
292.200,0
292.300,0
292.400,0
292.500,0
292.600,0
292.700,0
292.800,0
292.900,0
293.000,0
293.100,0
293.200,0
293.300,0
293.400,0
293.500,0
293.600,0
293.700,0
293.800,0
293.900,0
294.000,0
294.100,0
294.200,0
294.300,0
294.400,0
294.500,0
294.600,0
294.700,0
294.800,0
294.900,0
295.000,0
295.100,0
295.200,0
295.300,0
295.400,0
295.500,0
295.600,0
295.700,0
295.800,0
295.900,0
296.000,0
296.100,0
296.200,0
296.300,0
296.400,0
296.500,0
296.600,0
296.700,0
296.800,0
296.900,0
297.000,0
297.100,0
297.200,0
297.300,0
297.400,0
297.500,0
297.600,0
297.700,0
297.800,0
297.900,0
298.000,0
298.100,0
298.200,0
298.300,0
298.400,0
298.500,0
298.600,0
298.700,0
298.800,0
298.900,0
299.000,0
299.100,0
299.200,0
299.300,0
299.400,0
299.500,0
299.600,0
299.700,0
299.800,0
299.900,0
300.000,0
300.100,0
300.200,0
300.300,0
300.400,0
300.500,0
300.600,0
300.700,0
300.800,0
300.900,0
301.000,0
301.100,0
301.200,0
301.300,0
301.400,0
301.500,0
301.600,0
301.700,0
301.800,0
301.900,0
302.000,0
302.100,0
302.200,0
302.300,0
302.400,0
302.500,0
302.600,0
302.700,0
302.800,0
302.900,0
303.000,0
303.100,0
303.200,0
303.300,0
303.400,0
303.500,0
303.600,0
303.700,0
303.800,0
303.900,0
304.000,0
304.100,0
304.200,0
304.300,0
304.400,0
304.500,0
304.600,0
304.700,0
304.800,0
304.900,0
305.000,0
305.100,0
305.200,0
305.300,0
305.400,0
305.500,0
305.600,0
305.700,0
305.800,0
305.900,0
306.000,0
306.100,0
306.200,0
306.300,0
306.400,0
306.500,0
306.600,0
306.700,0
306.800,0
306.900,0
307.000,0
307.100,0
307.200,0
307.300,0
307.400,0
307.500,0
307.600,0
307.700,0
307.800,0
307.900,0
308.000,0
308.100,0
308.200,0
308.300,0
308.400,0
308.500,0
308.600,0
308.700,0
308.800,0
308.900,0
309.000,0
309.100,0
309.200,0
309.300,0
309.400,0
309.500,0
309.600,0
309.700,0
309.800,0
309.900,0
310.000,0
310.100,0
310.200,0
310.300,0
310.400,0
310.500,0
310.600,0
310.700,0
310.800,0
310.900,0
311.000,0
311.100,0
311.200,0
311.300,0
311.400,0
311.500,0
311.600,0
311.700,0
311.800,0
311.900,0
312.000,0
312.100,0
312.200,0
312.300,0
312.400,0
312.500,0
312.600,0
312.700,0
312.800,0
312.900,0
313.000,0
313.100,0
313.200,0
313.300,0
313.400,0
313.500,0
313.600,0
313.700,0
313.800,0
313.900,0
314.000,0
314.100,0
314.200,0
314.300,0
314.400,0
314.500,0
314.600,0
314.700,0
314.800,0
314.900,0
315.000,0
315.100,0
315.200,0
315.300,0
315.400,0
315.500,0
315.600,0
315.700,0
315.800,0
315.900,0
316.000,0
316.100,0
316.200,0
316.300,0
316.400,0
316.500,0
316.600,0
316.700,0
316.800,0
316.900,0
317.000,0
317.100,0
317.200,0
317.300,0
317.400,0
317.500,0
317.600,0
317.700,0
317.800,0
317.900,0
318.000,0
318.100,0
318.200,0
318.300,0
318.400,0
318.500,0
318.600,0
318.700,0
318.800,0
318.900,0
319.000,0
319.100,0
319.200,0
319.300,0
319.400,0
319.500,0
319.600,0
319.700,0
319.800,0
319.900,0
320.000,0
320.100,0
320.200,0
320.300,0
320.400,0
320.500,0
320.600,0
320.700,0
320.800,0
320.900,0
321.000,0
321.100,0
321.200,0
321.300,0
321.400,0
321.500,0
321.600,0
321.700,0
321.800,0
321.900,0
322.000,0
322.100,0
322.200,0
322.300,0
322.400,0
322.500,0
322.600,0
322.700,0
322.800,0
322.900,0
323.000,0
323.100,0
323.200,0
323.300,0
323.400,0
323.500,0
323.600,0
323.700,0
323.800,0
323.900,0
324.000,0
324.100,0
324.200,0
324.300,0
324.400,0
324.500,0
324.600,0
324.700,0
324.800,0
324.900,0
325.000,0
325.100,0
325.200,0
325.300,0
325.400,0
325.500,0
325.600,0
325.700,0
325.800,0
325.900,0
326.000,0
326.100,0
326.200,0
326.300,0
326.400,0
326.500,0
326.600,0
326.700,0
326.800,0
326.900,0
327.000,0
327.100,0
327.200,0
327.300,0
327.400,0
327.500,0
327.600,0
327.700,0
327.800,0
327.900,0
328.000,0
328.100,0
328.200,0
328.300,0
328.400,0
328.500,0
328.600,0
328.700,0
328.800,0
328.900,0
329.000,0
329.100,0
329.200,0
329.300,0
329.400,0
329.500,0
329.600,0
329.700,0
329.800,0
329.900,0
330.000,0
330.100,0
330.200,0
330.300,0
330.400,0
330.500,0
330.600,0
330.700,0
330.800,0
330.900,0
331.000,0
331.100,0
331.200,0
331.300,0
331.400,0
331.500,0
331.600,0
331.700,0
331.800,0
331.900,0
332.000,0
332.100,0
332.200,0
332.300,0
332.400,0
332.500,0
332.600,0
332.700,0
332.800,0
332.900,0
333.000,0
333.100,0
333.200,0
333.300,0
333.400,0
333.500,0
333.600,0
333.700,0
333.800,0
333.900,0
334.000,0
334.100,0
334.200,0
334.300,0
334.400,0
334.500,0
334.600,0
334.700,0
334.800,0
334.900,0
335.000,0
335.100,0
335.200,0
335.300,0
335.400,0
335.500,0
335.600,0
335.700,0
335.800,0
335.900,0
336.000,0
336.100,0
336.200,0
336.300,0
336.400,0
336.500,0
336.600,0
336.700,0
336.800,0
336.900,0
337.000,0
337.100,0
337.200,0
337.300,0
337.400,0
337.500,0
337.600,0
337.700,0
337.800,0
337.900,0
338.000,0
338.100,0
338.200,0
338.300,0
338.400,0
338.500,0
338.600,0
338.700,0
338.800,0
338.900,0
339.000,0
339.100,0
339.200,0
339.300,0
339.400,0
339.500,0
339.600,0
339.700,0
339.800,0
339.900,0
340.000,0
340.100,0
340.200,0
340.300,0
340.400,0
340.500,0
340.600,0
340.700,0
340.800,0
340.900,0
341.000,0
341.100,0
341.200,0
341.300,0
341.400,0
341.500,0
341.600,0
341.700,0
341.800,0
341.900,0
342.000,0
342.100,0
342.200,0
342.300,0
342.400,0
342.500,0
342.600,0
342.700,0
342.800,0
342.900,0
343.000,0
343.100,0
343.200,0
343.300,0
343.400,0
343.500,0
343.600,0
343.700,0
343.800,0
343.900,0
344.000,0
344.100,0
344.200,0
344.300,0
344.400,0
344.500,0
344.600,0
344.700,0
344.800,0
344.900,0
345.000,0
345.100,0
345.200,0
345.300,0
345.400,0
345.500,0
345.600,0
345.700,0
345.800,0
345.900,0
346.000,0
346.100,0
346.200,0
346.300,0
346.400,0
346.500,0
346.600,0
346.700,0
346.800,0
346.900,0
347.000,0
347.100,0
347.200,0
347.300,0
347.400,0
347.500,0
347.600,0
347.700,0
347.800,0
347.900,0
348.000,0
348.100,0
348.200,0
348.300,0
348.400,0
348.500,0
348.600,0
348.700,0
348.800,0
348.900,0
349.000,0
349.100,0
349.200,0
349.300,0
349.400,0
349.500,0
349.600,0
349.700,0
349.800,0
349.900,0
350.000,0
350.100,0
350.200,0
350.300,0
350.400,0
350.500,0
350.600,0
350.700,0
350.800,0
350.900,0
351.000,0
351.100,0
351.200,0
351.300,0
351.400,0
351.500,0
351.600,0
351.700,0
351.800,0
351.900,0
352.000,0
352.100,0
352.200,0
352.300,0
352.400,0
352.500,0
352.600,0
352.700,0
352.800,0
352.900,0
353.000,0
353.100,0
353.200,0
353.300,0
353.400,0
353.500,0
353.600,0
353.700,0
353.800,0
353.900,0
354.000,0
354.100,0
354.200,0
354.300,0
354.400,0
354.500,0
354.600,0
354.700,0
354.800,0
354.900,0
355.000,0
355.100,0
355.200,0
355.300,0
355.400,0
355.500,0
355.600,0
355.700,0
355.800,0
355.900,0
356.000,0
356.100,0
356.200,0
356.300,0
356.400,0
356.500,0
356.600,0
356.700,0
356.800,0
356.900,0
357.000,0
357.100,0
357.200,0
357.300,0
357.400,0
357.500,0
357.600,0
357.700,0
357.800,0
357.900,0
358.000,0
358.100,0
358.200,0
358.300,0
358.400,0
358.500,0
358.600,0
358.700,0
358.800,0
358.900,0
359.000,0
359.100,0
359.200,0
359.300,0
359.400,0
359.500,0
359.600,0
359.700,0
359.800,0
359.900,0
360.000,0
360.100,0
360.200,0
360.300,0
360.400,0
360.500,0
360.600,0
360.700,0
360.800,0
360.900,0
361.000,0
361.100,0
361.200,0
361.300,0
361.400,0
361.500,0
361.600,0
361.700,0
361.800,0
361.900,0
362.000,0
362.100,0
362.200,0
362.300,0
362.400,0
362.500,0
362.600,0
362.700,0
362.800,0
362.900,0
363.000,0
363.100,0
363.200,0
363.300,0
363.400,0
363.500,0
363.600,0
363.700,0
363.800,0
363.900,0
364.000,0
364.100,0
364.200,0
364.300,0
364.400,0
364.500,0
364.600,0
364.700,0
364.800,0
364.900,0
365.000,0
365.100,0
365.200,0
365.300,0
365.400,0
365.500,0
365.600,0
365.700,0
365.800,0
365.900,0
366.000,0
366.100,0
366.200,0
366.300,0
366.400,0
366.500,0
366.600,0
366.700,0
366.800,0
366.900,0
367.000,0
367.100,0
367.200,0
367.300,0
367.400,0
367.500,0
367.600,0
367.700,0
367.800,0
367.900,0
368.000,0
368.100,0
368.200,0
368.300,0
368.400,0
368.500,0
368.600,0
368.700,0
368.800,0
368.900,0
369.000,0
369.100,0
369.200,0
369.300,0
369.400,0
369.500,0
369.600,0
369.700,0
369.800,0
369.900,0
370.000,0
370.100,0
370.200,0
370.300,0
370.400,0
370.500,0
370.600,0
370.700,0
370.800,0
370.900,0
371.000,0
371.100,0
371.200,0
371.300,0
371.400,0
371.500,0
371.600,0
371.700,0
371.800,0
371.900,0
372.000,0
372.100,0
372.200,0
372.300,0
372.400,0
372.500,0
372.600,0
372.700,0
372.800,0
372.900,0
373.000,0
373.100,0
373.200,0
373.300,0
373.400,0
373.500,0
373.600,0
373.700,0
373.800,0
373.900,0
374.000,0
374.100,0
374.200,0
374.300,0
374.400,0
374.500,0
374.600,0
374.700,0
374.800,0
374.900,0
375.000,0
375.100,0
375.200,0
375.300,0
375.400,0
375.500,0
375.600,0
375.700,0
375.800,0
375.900,0
376.000,0
376.100,0
376.200,0
376.300,0
376.400,0
376.500,0
376.600,0
376.700,0
376.800,0
376.900,0
377.000,0
377.100,0
377.200,0
377.300,0
377.400,0
377.500,0
377.600,0
377.700,0
377.800,0
377.900,0
378.000,0
378.100,0
378.200,0
378.300,0
378.400,0
378.500,0
378.600,0
378.700,0
378.800,0
378.900,0
379.000,0
379.100,0
379.200,0
379.300,0
379.400,0
379.500,0
379.600,0
379.700,0
379.800,0
379.900,0
380.000,0
380.100,0
380.200,0
380.300,0
380.400,0
380.500,0
380.600,0
380.700,0
380.800,0
380.900,0
381.000,0
381.100,0
381.200,0
381.300,0
381.400,0
381.500,0
381.600,0
381.700,0
381.800,0
381.900,0
382.000,0
382.100,0
382.200,0
382.300,0
382.400,0
382.500,0
382.600,0
382.700,0
382.800,0
382.900,0
383.000,0
383.100,0
383.200,0
383.300,0
383.400,0
383.500,0
383.600,0
383.700,0
383.800,0
383.900,0
384.000,0
384.100,0
384.200,0
384.300,0
384.400,0
384.500,0
384.600,0
384.700,0
384.800,0
384.900,0
385.000,0
385.100,0
385.200,0
385.300,0
385.400,0
385.500,0
385.600,0
385.700,0
385.800,0
385.900,0
386.000,0
386.100,0
386.200,0
386.300,0
386.400,0
386.500,0
386.600,0
386.700,0
386.800,0
386.900,0
387.000,0
387.100,0
387.200,0
387.300,0
387.400,0
387.500,0
387.600,0
387.700,0
387.800,0
387.900,0
388.000,0
388.100,0
388.200,0
388.300,0
388.400,0
388.500,0
388.600,0
388.700,0
388.800,0
388.900,0
389.000,0
389.100,0
389.200,0
389.300,0
389.400,0
389.500,0
389.600,0
389.700,0
389.800,0
389.900,0
390.000,0
390.100,0
390.200,0
390.300,0
390.400,0
390.500,0
390.600,0
390.700,0
390.800,0
390.900,0
391.000,0
391.100,0
391.200,0
391.300,0
391.400,0
391.500,0
391.600,0
391.700,0
391.800,0
391.900,0
392.000,0
392.100,0
392.200,0
392.300,0
392.400,0
392.500,0
392.600,0
392.700,0
392.800,0
392.900,0
393.000,0
393.100,0
393.200,0
393.300,0
393.400,0
393.500,0
393.600,0
393.700,0
393.800,0
393.900,0
394.000,0
394.100,0
394.200,0
394.300,0
394.400,0
394.500,0
394.600,0
394.700,0
394.800,0
394.900,0
395.000,0
395.100,0
395.200,0
395.300,0
395.400,0
395.500,0
395.600,0
395.700,0
395.800,0
395.900,0
396.000,0
396.100,0
396.200,0
396.300,0
396.400,0
396.500,0
396.600,0
396.700,0
396.800,0
396.900,0
397.000,0
397.100,0
397.200,0
397.300,0
397.400,0
397.500,0
397.600,0
397.700,0
397.800,0
397.900,0
398.000,0
398.100,0
398.200,0
398.300,0
398.400,0
398.500,0
398.600,0
398.700,0
398.800,0
398.900,0
399.000,0
399.100,0
399.200,0
399.300,0
399.400,0
399.500,0
399.600,0
399.700,0
399.800,0
399.900,0
400.000,0
400.100,0
400.200,0
400.300,0
400.400,0
400.500,0
400.600,0
400.700,0
400.800,0
400.900,0
401.000,0
401.100,0
401.200,0
401.300,0
401.400,0
401.500,0
401.600,0
401.700,0
401.800,0
401.900,0
402.000,0
402.100,0
402.200,0
402.300,0
402.400,0
402.500,0
402.600,0
402.700,0
402.800,0
402.900,0
403.000,0
403.100,0
403.200,0
403.300,0
403.400,0
403.500,0
403.600,0
403.700,0
403.800,0
403.900,0
404.000,0
404.100,0
404.200,0
404.300,0
404.400,0
404.500,0
404.600,0
404.700,0
404.800,0
404.900,0
405.000,0
405.100,0
405.200,0
405.300,0
405.400,0
405.500,0
405.600,0
405.700,0
405.800,0
405.900,0
406.000,0
406.100,0
406.200,0
406.300,0
406.400,0
406.500,0
406.600,0
406.700,0
406.800,0
406.900,0
407.000,0
407.100,0
407.200,0
407.300,0
407.400,0
407.500,0
407.600,0
407.700,0
407.800,0
407.900,0
408.000,0
408.100,0
408.200,0
408.300,0
408.400,0
408.500,0
408.600,0
408.700,0
408.800,0
408.900,0
409.000,0
409.100,0
409.200,0
409.300,0
409.400,0
409.500,0
409.600,0
409.700,0
409.800,0
409.900,0
410.000,0
410.100,0
410.200,0
410.300,0
410.400,0
410.500,0
410.600,0
410.700,0
410.800,0
410.900,0
411.000,0
411.100,0
411.200,0
411.300,0
411.400,0
411.500,0
411.600,0
411.700,0
411.800,0
411.900,0
412.000,0
412.100,0
412.200,0
412.300,0
412.400,0
412.500,0
412.600,0
412.700,0
412.800,0
412.900,0
413.000,0
413.100,0
413.200,0
413.300,0
413.400,0
413.500,0
413.600,0
413.700,0
413.800,0
413.900,0
414.000,0
414.100,0
414.200,0
414.300,0
414.400,0
414.500,0
414.600,0
414.700,0
414.800,0
414.900,0
415.000,0
415.100,0
415.200,0
415.300,0
415.400,0
415.500,0
415.600,0
415.700,0
415.800,0
415.900,0
416.000,0
416.100,0
416.200,0
416.300,0
416.400,0
416.500,0
416.600,0
416.700,0
416.800,0
416.900,0
417.000,0
417.100,0
417.200,0
417.300,0
417.400,0
417.500,0
417.600,0
417.700,0
417.800,0
417.900,0
418.000,0
418.100,0
418.200,0
418.300,0
418.400,0
418.500,0
418.600,0
418.700,0
418.800,0
418.900,0
419.000,0
419.100,0
419.200,0
419.300,0
419.400,0
419.500,0
419.600,0
419.700,0
419.800,0
419.900,0
420.000,0
420.100,0
420.200,0
420.300,0
420.400,0
420.500,0
420.600,0
420.700,0
420.800,0
420.900,0
421.000,0
421.100,0
421.200,0
421.300,0
421.400,0
421.500,0
421.600,0
421.700,0
421.800,0
421.900,0
422.000,0
422.100,0
422.200,0
422.300,0
422.400,0
422.500,0
422.600,0
422.700,0
422.800,0
422.900,0
423.000,0
423.100,0
423.200,0
423.300,0
423.400,0
423.500,0
423.600,0
423.700,0
423.800,0
423.900,0
424.000,0
424.100,0
424.200,0
424.300,0
424.400,0
424.500,0
424.600,0
424.700,0
424.800,0
424.900,0
425.000,0
425.100,0
425.200,0
425.300,0
425.400,0
425.500,0
425.600,0
425.700,0
425.800,0
425.900,0
426.000,0
426.100,0
426.200,0
426.300,0
426.400,0
426.500,0
426.600,0
426.700,0
426.800,0
426.900,0
427.000,0
427.100,0
427.200,0
427.300,0
427.400,0
427.500,0
427.600,0
427.700,0
427.800,0
427.900,0
428.000,0
428.100,0
428.200,0
428.300,0
428.400,0
428.500,0
428.600,0
428.700,0
428.800,0
428.900,0
429.000,0
429.100,0
429.200,0
429.300,0
429.400,0
429.500,0
429.600,0
429.700,0
429.800,0
429.900,0
430.000,0
430.100,0
430.200,0
430.300,0
430.400,0
430.500,0
430.600,0
430.700,0
430.800,0
430.900,0
431.000,0
431.100,0
431.200,0
431.300,0
431.400,0
431.500,0
431.600,0
431.700,0
431.800,0
431.900,0
432.000,0
432.100,0
432.200,0
432.300,0
432.400,0
432.500,0
432.600,0
432.700,0
432.800,0
432.900,0
433.000,0
433.100,0
433.200,0
433.300,0
433.400,0
433.500,0
433.600,0
433.700,0
433.800,0
433.900,0
434.000,0
434.100,0
434.200,0
434.300,0
434.400,0
434.500,0
434.600,0
434.700,0
434.800,0
434.900,0
435.000,0
435.100,0
435.200,0
435.300,0
435.400,0
435.500,0
435.600,0
435.700,0
435.800,0
435.900,0
436.000,0
436.100,0
436.200,0
436.300,0
436.400,0
436.500,0
436.600,0
436.700,0
436.800,0
436.900,0
437.000,0
437.100,0
437.200,0
437.300,0
437.400,0
437.500,0
437.600,0
437.700,0
437.800,0
437.900,0
438.000,0
438.100,0
438.200,0
438.300,0
438.400,0
438.500,0
438.600,0
438.700,0
438.800,0
438.900,0
439.000,0
439.100,0
439.200,0
439.300,0
439.400,0
439.500,0
439.600,0
439.700,0
439.800,0
439.900,0
440.000,0
440.100,0
440.200,0
440.300,0
440.400,0
440.500,0
440.600,0
440.700,0
440.800,0
440.900,0
441.000,0
441.100,0
441.200,0
441.300,0
441.400,0
441.500,0
441.600,0
441.700,0
441.800,0
441.900,0
442.000,0
442.100,0
442.200,0
442.300,0
442.400,0
442.500,0
442.600,0
442.700,0
442.800,0
442.900,0
443.000,0
443.100,0
443.200,0
443.300,0
443.400,0
443.500,0
443.600,0
443.700,0
443.800,0
443.900,0
444.000,0
444.100,0
444.200,0
444.300,0
444.400,0
444.500,0
444.600,0
444.700,0
444.800,0
444.900,0
445.000,0
445.100,0
445.200,0
445.300,0
445.400,0
445.500,0
445.600,0
445.700,0
445.800,0
445.900,0
446.000,0
446.100,0
446.200,0
446.300,0
446.400,0
446.500,0
446.600,0
446.700,0
446.800,0
446.900,0
447.000,0
447.100,0
447.200,0
447.300,0
447.400,0
447.500,0
447.600,0
447.700,0
447.800,0
447.900,0
448.000,0
448.100,0
448.200,0
448.300,0
448.400,0
448.500,0
448.600,0
448.700,0
448.800,0
448.900,0
449.000,0
449.100,0
449.200,0
449.300,0
449.400,0
449.500,0
449.600,0
449.700,0
449.800,0
449.900,0
450.000,0
450.100,0
450.200,0
450.300,0
450.400,0
450.500,0
450.600,0
450.700,0
450.800,0
450.900,0
451.000,0
451.100,0
451.200,0
451.300,0
451.400,0
451.500,0
451.600,0
451.700,0
451.800,0
451.900,0
452.000,0
452.100,0
452.200,0
452.300,0
452.400,0
452.500,0
452.600,0
452.700,0
452.800,0
452.900,0
453.000,0
453.100,0
453.200,0
453.300,0
453.400,0
453.500,0
453.600,0
453.700,0
453.800,0
453.900,0
454.000,0
454.100,0
454.200,0
454.300,0
454.400,0
454.500,0
454.600,0
454.700,0
454.800,0
454.900,0
455.000,0
455.100,0
455.200,0
455.300,0
455.400,0
455.500,0
455.600,0
455.700,0
455.800,0
455.900,0
456.000,0
456.100,0
456.200,0
456.300,0
456.400,0
456.500,0
456.600,0
456.700,0
456.800,0
456.900,0
457.000,0
457.100,0
457.200,0
457.300,0
457.400,0
457.500,0
457.600,0
457.700,0
457.800,0
457.900,0
458.000,0
458.100,0
458.200,0
458.300,0
458.400,0
458.500,0
458.600,0
458.700,0
458.800,0
458.900,0
459.000,0
459.100,0
459.200,0
459.300,0
459.400,0
459.500,0
459.600,0
459.700,0
459.800,0
459.900,0
460.000,0
460.100,0
460.200,0
460.300,0
460.400,0
460.500,0
460.600,0
460.700,0
460.800,0
460.900,0
461.000,0
461.100,0
461.200,0
461.300,0
461.400,0
461.500,0
461.600,0
461.700,0
461.800,0
461.900,0
462.000,0
462.100,0
462.200,0
462.300,0
462.400,0
462.500,0
462.600,0
462.700,0
462.800,0
462.900,0
463.000,0
463.100,0
463.200,0
463.300,0
463.400,0
463.500,0
463.600,0
463.700,0
463.800,0
463.900,0
464.000,0
464.100,0
464.200,0
464.300,0
464.400,0
464.500,0
464.600,0
464.700,0
464.800,0
464.900,0
465.000,0
465.100,0
465.200,0
465.300,0
465.400,0
465.500,0
465.600,0
465.700,0
465.800,0
465.900,0
466.000,0
466.100,0
466.200,0
